Date,CountryCode,CountryName,StringencyIndex,excess_mort
2020-12-28,KOR,South Korea,68.98,-0.2987673644220502
2021-01-04,KOR,South Korea,67.59,-0.938986287042396
2021-01-11,KOR,South Korea,63.89,-1.3823440113891343
2021-01-18,KOR,South Korea,63.89,-2.0517997456367807
2021-01-25,KOR,South Korea,63.89,-3.314113048949314
2021-02-01,KOR,South Korea,63.89,-4.087846744659886
2021-02-08,KOR,South Korea,63.89,-5.202351722534324
2021-02-15,KOR,South Korea,63.89,-5.644734886493561
2021-02-22,KOR,South Korea,63.89,-6.420092849516637
2021-03-01,KOR,South Korea,58.33,-7.150472204378207
2021-03-08,KOR,South Korea,58.33,-7.434113077607988
2021-03-15,KOR,South Korea,58.33,-7.688127315057652
2021-03-22,KOR,South Korea,58.33,-8.027513042452641
2021-03-29,KOR,South Korea,58.33,-8.268663082787253
2021-04-05,KOR,South Korea,58.33,-8.6938101242826
2021-04-12,KOR,South Korea,58.33,-8.60867734688089
2021-04-19,KOR,South Korea,58.33,-8.887250506095647
2021-04-26,KOR,South Korea,58.33,-8.98299613661467
2021-05-03,KOR,South Korea,52.78,-9.100571919813774
2021-05-10,KOR,South Korea,50.0,-8.823645658151293
2021-05-17,KOR,South Korea,50.0,-9.314672981841898
2021-05-24,KOR,South Korea,50.0,-9.192896733870043
2021-05-31,KOR,South Korea,50.0,-9.39389488623949
2021-06-07,KOR,South Korea,50.0,-9.251068133897553
2021-06-14,KOR,South Korea,50.0,-9.1296817100807
2021-06-21,KOR,South Korea,50.0,-8.938906586673575
2021-06-28,KOR,South Korea,50.0,-8.676013994591154
2021-07-05,KOR,South Korea,36.57,-8.441968389978843
2021-07-12,KOR,South Korea,45.37,-8.056281189070933
2021-07-19,KOR,South Korea,49.07,-7.3431416979616895
2021-07-26,KOR,South Korea,49.07,-6.636629217487483
2021-08-02,KOR,South Korea,49.07,-6.314483353844824
2021-08-09,KOR,South Korea,50.93,-6.110454209167635
2021-08-16,KOR,South Korea,50.93,-5.56260015977907
2021-08-23,KOR,South Korea,50.93,-5.166777530841105
2021-08-30,KOR,South Korea,50.93,-4.728853893162979
2021-09-06,KOR,South Korea,47.22,-4.192694568424455
2021-09-13,KOR,South Korea,47.22,-3.665891023405974
2021-09-20,KOR,South Korea,47.22,-3.094647524717307
2021-09-27,KOR,South Korea,47.22,-2.569013452163824
2021-10-04,KOR,South Korea,47.22,-2.2620707305662227
2021-10-11,KOR,South Korea,47.22,-1.9251115490335031
2021-10-18,KOR,South Korea,47.22,-1.4992724601604257
2021-10-25,KOR,South Korea,47.22,-0.682829567975776
2021-11-01,KOR,South Korea,39.35,-0.7806565489757782
2021-11-08,KOR,South Korea,39.35,-0.8594096009757803
2021-11-15,KOR,South Korea,39.35,-0.6081443279757833
2021-11-22,KOR,South Korea,37.5,-0.3913630709757843
2021-11-29,KOR,South Korea,40.28,-0.2619737479757865
2021-12-06,KOR,South Korea,41.67,0.1496061130242087
2021-12-13,KOR,South Korea,41.67,0.9015541910242086
2021-12-20,KOR,South Korea,45.37,1.7560374710242077
2021-12-27,KOR,South Korea,45.37,2.4757787800242093
2022-01-03,KOR,South Korea,45.37,2.7836380590242054
2022-01-10,KOR,South Korea,45.37,3.2554662130242047
2022-01-17,KOR,South Korea,,3.727294367024202
2020-01-01,KWT,Kuwait,0.0,0.0
2020-01-06,KWT,Kuwait,0.0,0.0
2020-01-13,KWT,Kuwait,0.0,0.0
2020-01-20,KWT,Kuwait,0.0,0.0
2020-01-27,KWT,Kuwait,5.56,-0.5098559824465956
2020-02-03,KWT,Kuwait,5.56,-0.5003210794962709
2020-02-10,KWT,Kuwait,5.56,-0.490786176545946
2020-02-17,KWT,Kuwait,5.56,-0.4812512735956211
2020-02-24,KWT,Kuwait,13.89,-0.4717163706452963
2020-03-02,KWT,Kuwait,27.78,-0.4398061128666528
2020-03-09,KWT,Kuwait,36.11,-0.4078958550880092
2020-03-16,KWT,Kuwait,74.07,-0.3759855973093656
2020-03-23,KWT,Kuwait,81.48,-0.3440753395307221
2020-03-30,KWT,Kuwait,81.48,-0.3121650817520785
2020-04-06,KWT,Kuwait,93.52,0.3241836768423131
2020-04-13,KWT,Kuwait,93.52,0.9605324354367047
2020-04-20,KWT,Kuwait,93.52,1.5968811940310963
2020-04-27,KWT,Kuwait,88.89,2.2332299526254884
2020-05-04,KWT,Kuwait,88.89,6.178688225179507
2020-05-11,KWT,Kuwait,100.0,10.124146497733529
2020-05-18,KWT,Kuwait,100.0,14.069604770287546
2020-05-25,KWT,Kuwait,100.0,18.015063042841565
2020-06-01,KWT,Kuwait,82.87,21.5558466090957
2020-06-08,KWT,Kuwait,82.87,25.09663017534984
2020-06-15,KWT,Kuwait,83.8,28.637413741603968
2020-06-22,KWT,Kuwait,83.8,32.178197307858106
2020-06-29,KWT,Kuwait,83.8,35.71898087411223
2020-07-06,KWT,Kuwait,81.94,38.16516735321592
2020-07-13,KWT,Kuwait,81.94,40.6113538323196
2020-07-20,KWT,Kuwait,83.33,43.05754031142328
2020-07-27,KWT,Kuwait,83.33,45.50372679052696
2020-08-03,KWT,Kuwait,74.07,47.33956253952039
2020-08-10,KWT,Kuwait,74.07,49.1753982885138
2020-08-17,KWT,Kuwait,74.07,51.01123403750722
2020-08-24,KWT,Kuwait,74.07,52.84706978650065
2020-08-31,KWT,Kuwait,74.07,54.68290553549406
2020-09-07,KWT,Kuwait,74.07,56.40060103205531
2020-09-14,KWT,Kuwait,74.07,58.11829652861657
2020-09-21,KWT,Kuwait,74.07,59.83599202517781
2020-09-28,KWT,Kuwait,74.07,61.55368752173907
2020-10-05,KWT,Kuwait,71.3,63.29666649298921
2020-10-12,KWT,Kuwait,71.3,65.03964546423937
2020-10-19,KWT,Kuwait,71.3,66.78262443548951
2020-10-26,KWT,Kuwait,71.3,68.52560340673966
2020-11-02,KWT,Kuwait,71.3,69.96838024110595
2020-11-09,KWT,Kuwait,71.3,71.41115707547225
2020-11-16,KWT,Kuwait,71.3,72.85393390983852
2020-11-23,KWT,Kuwait,71.3,74.29671074420482
2020-11-30,KWT,Kuwait,71.3,75.7394875785711
2020-12-07,KWT,Kuwait,71.3,76.29828179994921
2020-12-14,KWT,Kuwait,71.3,76.8570760213273
2020-12-21,KWT,Kuwait,71.3,77.41587024270541
2020-12-28,KWT,Kuwait,71.3,77.9746644640835
2021-01-04,KWT,Kuwait,71.3,78.84045021008349
2021-01-11,KWT,Kuwait,71.3,79.5353987370835
2021-01-18,KWT,Kuwait,71.3,80.20821840908349
2021-01-25,KWT,Kuwait,71.3,80.92691946908349
2021-02-01,KWT,Kuwait,71.3,81.75384868408348
2021-02-08,KWT,Kuwait,77.78,83.95628302308349
2021-02-15,KWT,Kuwait,77.78,86.57991484508348
2021-02-22,KWT,Kuwait,72.22,89.22031228308347
2021-03-01,KWT,Kuwait,66.67,91.87888646708348
2021-03-08,KWT,Kuwait,70.37,96.16992934908347
2021-03-15,KWT,Kuwait,70.37,98.69581719608348
2021-03-22,KWT,Kuwait,70.37,102.75801967608344
2021-03-29,KWT,Kuwait,70.37,105.52325238408346
2021-04-05,KWT,Kuwait,70.37,108.35677530008346
2021-04-12,KWT,Kuwait,70.37,111.24442176808344
2021-04-19,KWT,Kuwait,70.37,113.77597839708343
2021-04-26,KWT,Kuwait,70.37,116.36786065508343
2021-05-03,KWT,Kuwait,70.37,119.01810430708342
2021-05-10,KWT,Kuwait,70.37,128.95977870708342
2021-05-17,KWT,Kuwait,54.63,140.35909476108336
2021-05-24,KWT,Kuwait,54.63,151.8624442830833
2021-05-31,KWT,Kuwait,50.93,163.2632298890833
2021-06-07,KWT,Kuwait,50.93,173.88926739508324
2021-06-14,KWT,Kuwait,50.93,184.7002703670832
2021-06-21,KWT,Kuwait,50.93,195.72886291408315
2021-06-28,KWT,Kuwait,60.19,203.2428309490831
2021-07-05,KWT,Kuwait,60.19,214.19815265508308
2021-07-12,KWT,Kuwait,60.19,225.505245942083
2021-07-19,KWT,Kuwait,60.19,237.36119529208304
2021-07-26,KWT,Kuwait,60.19,249.12785134708287
2021-08-02,KWT,Kuwait,49.07,261.158100949083
2021-08-09,KWT,Kuwait,49.07,272.46943953308295
2021-08-16,KWT,Kuwait,49.07,282.5486996960829
2021-08-23,KWT,Kuwait,49.07,291.8967525150829
2021-08-30,KWT,Kuwait,49.07,298.95986525708287
2021-09-06,KWT,Kuwait,49.07,306.0488410740829
2021-09-13,KWT,Kuwait,49.07,313.1419216700828
2021-09-20,KWT,Kuwait,40.74,320.2350022660828
2021-09-27,KWT,Kuwait,37.96,326.5078293650828
2021-10-04,KWT,Kuwait,38.89,332.3079328490828
2021-10-11,KWT,Kuwait,40.74,333.0120752180828
2021-10-18,KWT,Kuwait,40.74,333.6775365320828
2021-10-25,KWT,Kuwait,51.85,334.3955094170828
2021-11-01,KWT,Kuwait,51.85,335.0935163560828
2021-11-08,KWT,Kuwait,51.85,335.8130025500828
2021-11-15,KWT,Kuwait,51.85,336.4765986510828
2021-11-22,KWT,Kuwait,40.74,337.1401947520827
2021-11-29,KWT,Kuwait,30.56,337.71325898508275
2021-12-06,KWT,Kuwait,30.56,338.2948071760828
2021-12-13,KWT,Kuwait,30.56,338.8101230470827
2021-12-20,KWT,Kuwait,30.56,339.5195373400827
2021-12-27,KWT,Kuwait,30.56,340.2229619640828
2022-01-03,KWT,Kuwait,26.85,341.0741095340828
2022-01-10,KWT,Kuwait,26.85,346.28189069308274
2022-01-17,KWT,Kuwait,26.85,351.4896718520827
2020-01-01,LAO,Laos,0.0,0.2060005849999988
2020-01-06,LAO,Laos,0.0,0.4201446759999976
2020-01-13,LAO,Laos,0.0,0.6330370059999963
2020-01-20,LAO,Laos,0.0,0.8175080689999945
2020-01-27,LAO,Laos,0.0,1.0916761099999923
2020-02-03,LAO,Laos,0.0,1.309985123999991
2020-02-10,LAO,Laos,0.0,1.575765554999989
2020-02-17,LAO,Laos,0.0,1.8335516009999864
2020-02-24,LAO,Laos,0.0,2.0379630039999843
2020-03-02,LAO,Laos,0.0,2.2967752079999824
2020-03-09,LAO,Laos,0.0,2.511901300999981
2020-03-16,LAO,Laos,14.81,2.729926667999979
2020-03-23,LAO,Laos,25.93,2.9118988149999776
2020-03-30,LAO,Laos,96.3,3.142471520999975
2020-04-06,LAO,Laos,96.3,3.406783204999973
2020-04-13,LAO,Laos,96.3,3.659781782999971
2020-04-20,LAO,Laos,96.3,3.795951620999969
2020-04-27,LAO,Laos,96.3,4.012575839999967
2020-05-04,LAO,Laos,85.19,4.152030392999967
2020-05-11,LAO,Laos,85.19,4.305403255999964
2020-05-18,LAO,Laos,56.48,4.774839628999964
2020-05-25,LAO,Laos,56.48,6.4816560759999575
2020-06-01,LAO,Laos,43.52,8.399353500999965
2020-06-08,LAO,Laos,39.81,10.343184641999972
2020-06-15,LAO,Laos,39.81,12.29094385399998
2020-06-22,LAO,Laos,39.81,14.226173968999984
2020-06-29,LAO,Laos,37.04,16.037833370999994
2020-07-06,LAO,Laos,20.37,17.864236746999993
2020-07-13,LAO,Laos,20.37,19.049029131999987
2020-07-20,LAO,Laos,20.37,19.95713542199998
2020-07-27,LAO,Laos,20.37,20.63871501999998
2020-08-03,LAO,Laos,36.11,21.49706726299998
2020-08-10,LAO,Laos,36.11,22.33211828399998
2020-08-17,LAO,Laos,36.11,22.40946000999997
2020-08-24,LAO,Laos,36.11,22.476286258999977
2020-08-31,LAO,Laos,36.11,23.141682605999968
2020-09-07,LAO,Laos,36.11,23.92282681599996
2020-09-14,LAO,Laos,36.11,24.79540757399996
2020-09-21,LAO,Laos,36.11,25.823783607999943
2020-09-28,LAO,Laos,36.11,26.644969203999946
2020-10-05,LAO,Laos,36.11,27.272402674999945
2020-10-12,LAO,Laos,36.11,27.790359085999945
2020-10-19,LAO,Laos,36.11,28.507158931999943
2020-10-26,LAO,Laos,36.11,29.22648082899994
2020-11-02,LAO,Laos,33.33,30.129564072999926
2020-11-09,LAO,Laos,33.33,31.032647316999924
2020-11-16,LAO,Laos,33.33,31.850897280999924
2020-11-23,LAO,Laos,33.33,32.67307717799992
2020-11-30,LAO,Laos,29.63,33.49724230999992
2020-12-07,LAO,Laos,29.63,34.33110245599992
2020-12-14,LAO,Laos,29.63,35.21572427099991
2020-12-21,LAO,Laos,29.63,36.0903532429999
2020-12-28,LAO,Laos,29.63,36.96498221499989
2021-01-04,LAO,Laos,29.63,37.90387704599989
2021-01-11,LAO,Laos,29.63,38.84115926599988
2021-01-18,LAO,Laos,22.22,39.65829589399987
2021-01-25,LAO,Laos,22.22,40.46845669999988
2021-02-01,LAO,Laos,22.22,41.25323770399987
2021-02-08,LAO,Laos,22.22,41.83476348099987
2021-02-15,LAO,Laos,22.22,42.40378531899987
2021-02-22,LAO,Laos,16.67,42.93708022099986
2021-03-01,LAO,Laos,16.67,43.41567657699986
2021-03-08,LAO,Laos,16.67,43.90776357799986
2021-03-15,LAO,Laos,16.67,44.432547977999846
2021-03-22,LAO,Laos,16.67,45.039685718999856
2021-03-29,LAO,Laos,16.67,46.23101053199984
2021-04-05,LAO,Laos,16.67,47.37993413999985
2021-04-12,LAO,Laos,16.67,48.51736894899983
2021-04-19,LAO,Laos,16.67,49.49572743499984
2021-04-26,LAO,Laos,86.11,50.90323585899982
2021-05-03,LAO,Laos,77.31,51.98118257499982
2021-05-10,LAO,Laos,77.31,53.28186923499982
2021-05-17,LAO,Laos,77.31,54.93730818799981
2021-05-24,LAO,Laos,79.63,56.44085260099981
2021-05-31,LAO,Laos,85.19,58.07775026899981
2021-06-07,LAO,Laos,74.07,59.82596210499982
2021-06-14,LAO,Laos,69.44,61.332865887999816
2021-06-21,LAO,Laos,69.44,63.07594073199983
2021-06-28,LAO,Laos,60.19,64.81514386899983
2021-07-05,LAO,Laos,60.19,65.62507566299982
2021-07-12,LAO,Laos,57.87,67.44807036799982
2021-07-19,LAO,Laos,48.15,69.88272464599983
2021-07-26,LAO,Laos,48.15,73.43883885799981
2021-08-02,LAO,Laos,48.15,77.8689074729998
2021-08-09,LAO,Laos,53.7,82.5461961309998
2021-08-16,LAO,Laos,53.7,87.2247047909998
2021-08-23,LAO,Laos,50.0,93.2677843089998
2021-08-30,LAO,Laos,50.0,96.1131975999998
2021-09-06,LAO,Laos,53.7,98.7647637269998
2021-09-13,LAO,Laos,53.7,101.5590312169998
2021-09-20,LAO,Laos,75.46,104.0952642309998
2021-09-27,LAO,Laos,75.46,107.3964778319998
2021-10-04,LAO,Laos,72.22,109.8912388489998
2021-10-11,LAO,Laos,72.22,113.2061249549998
2021-10-18,LAO,Laos,75.0,116.6839576069998
2021-10-25,LAO,Laos,75.0,120.25300307999976
2021-11-01,LAO,Laos,75.0,123.42086836799976
2021-11-08,LAO,Laos,80.56,126.75559162699976
2021-11-15,LAO,Laos,80.56,130.49153417999975
2021-11-22,LAO,Laos,80.56,134.96845291999972
2021-11-29,LAO,Laos,80.56,139.32934972599972
2021-12-06,LAO,Laos,71.3,143.7894250869997
2021-12-13,LAO,Laos,68.52,147.6021833159997
2021-12-20,LAO,Laos,68.52,152.59970148499966
2021-12-27,LAO,Laos,68.52,157.23764362599965
2022-01-03,LAO,Laos,,163.65797088199963
2022-01-10,LAO,Laos,,171.56096638099962
2022-01-17,LAO,Laos,,179.58005210599958
2020-01-01,LBN,Lebanon,0.0,0.0
2020-01-06,LBN,Lebanon,0.0,0.0
2020-01-13,LBN,Lebanon,0.0,0.0
2020-01-20,LBN,Lebanon,0.0,0.0
2020-01-27,LBN,Lebanon,0.0,-0.2311849816202841
2020-02-03,LBN,Lebanon,0.0,0.1656467785529849
2020-02-10,LBN,Lebanon,2.78,0.5624785387262541
2020-02-17,LBN,Lebanon,2.78,0.959310298899523
2020-02-24,LBN,Lebanon,8.33,1.3561420590727924
2020-03-02,LBN,Lebanon,25.0,0.6243818825910339
2020-03-09,LBN,Lebanon,37.96,-0.1073782938907244
2020-03-16,LBN,Lebanon,52.78,-0.8391384703724828
2020-03-23,LBN,Lebanon,85.19,-1.570898646854241
2020-03-30,LBN,Lebanon,85.19,-2.3026588233359995
2020-04-06,LBN,Lebanon,85.19,-3.2186894997238262
2020-04-13,LBN,Lebanon,85.19,-4.134720176111652
2020-04-20,LBN,Lebanon,85.19,-5.05075085249948
2020-04-27,LBN,Lebanon,81.48,-5.9667815288873065
2020-05-04,LBN,Lebanon,77.78,-5.752504164214799
2020-05-11,LBN,Lebanon,77.78,-5.538226799542293
2020-05-18,LBN,Lebanon,77.78,-5.323949434869785
2020-05-25,LBN,Lebanon,77.78,-5.109672070197279
2020-06-01,LBN,Lebanon,74.07,-5.4748704979520575
2020-06-08,LBN,Lebanon,74.07,-5.840068925706837
2020-06-15,LBN,Lebanon,74.07,-6.205267353461616
2020-06-22,LBN,Lebanon,74.07,-6.570465781216395
2020-06-29,LBN,Lebanon,74.07,-6.935664208971174
2020-07-06,LBN,Lebanon,68.52,-6.815456867784388
2020-07-13,LBN,Lebanon,68.52,-6.6952495265976015
2020-07-20,LBN,Lebanon,42.59,-6.575042185410815
2020-07-27,LBN,Lebanon,41.67,-6.454834844224029
2020-08-03,LBN,Lebanon,64.81,-5.620095622518048
2020-08-10,LBN,Lebanon,64.81,-4.785356400812066
2020-08-17,LBN,Lebanon,24.07,-3.950617179106085
2020-08-24,LBN,Lebanon,75.93,-3.115877957400104
2020-08-31,LBN,Lebanon,75.93,-2.2811387356941224
2020-09-07,LBN,Lebanon,75.93,-0.6146692826959579
2020-09-14,LBN,Lebanon,72.22,1.0518001703022066
2020-09-21,LBN,Lebanon,72.22,2.718269623300371
2020-09-28,LBN,Lebanon,70.37,4.384739076298535
2020-10-05,LBN,Lebanon,70.37,6.391017030209658
2020-10-12,LBN,Lebanon,70.37,8.397294984120778
2020-10-19,LBN,Lebanon,59.26,10.4035729380319
2020-10-26,LBN,Lebanon,59.26,12.409850891943025
2020-11-02,LBN,Lebanon,57.41,15.423411976767197
2020-11-09,LBN,Lebanon,57.41,18.43697306159137
2020-11-16,LBN,Lebanon,87.04,21.450534146415546
2020-11-23,LBN,Lebanon,87.04,24.46409523123972
2020-11-30,LBN,Lebanon,87.04,27.477656316063896
2020-12-07,LBN,Lebanon,87.04,31.06177544404403
2020-12-14,LBN,Lebanon,87.04,34.64589457202416
2020-12-21,LBN,Lebanon,87.04,38.23001370000429
2020-12-28,LBN,Lebanon,87.04,41.814132827984416
2021-01-04,LBN,Lebanon,87.04,48.40072879407487
2021-01-11,LBN,Lebanon,87.04,54.98732476016532
2021-01-18,LBN,Lebanon,90.74,61.57392072625576
2021-01-25,LBN,Lebanon,90.74,68.1605166923462
2021-02-01,LBN,Lebanon,90.74,75.17192395174044
2021-02-08,LBN,Lebanon,87.04,82.18333121113467
2021-02-15,LBN,Lebanon,92.59,89.19473847052892
2021-02-22,LBN,Lebanon,92.59,96.20614572992316
2021-03-01,LBN,Lebanon,92.59,103.05606846491912
2021-03-08,LBN,Lebanon,92.59,109.90599119991506
2021-03-15,LBN,Lebanon,92.59,116.75591393491104
2021-03-22,LBN,Lebanon,92.59,123.60583666990702
2021-03-29,LBN,Lebanon,81.48,130.45575940490298
2021-04-05,LBN,Lebanon,81.48,135.6368621322413
2021-04-12,LBN,Lebanon,81.48,140.81796485957966
2021-04-19,LBN,Lebanon,81.48,145.99906758691793
2021-04-26,LBN,Lebanon,77.78,151.1801703142563
2021-05-03,LBN,Lebanon,81.48,152.42458711076276
2021-05-10,LBN,Lebanon,77.78,153.66900390726923
2021-05-17,LBN,Lebanon,71.3,154.91342070377567
2021-05-24,LBN,Lebanon,68.52,156.15783750028214
2021-05-31,LBN,Lebanon,68.52,157.4022542967886
2021-06-07,LBN,Lebanon,71.3,157.62586678642947
2021-06-14,LBN,Lebanon,71.3,157.84947927607033
2021-06-21,LBN,Lebanon,65.74,158.07309176571118
2021-06-28,LBN,Lebanon,65.74,158.29670425535204
2021-07-05,LBN,Lebanon,65.74,159.17017826421267
2021-07-12,LBN,Lebanon,65.74,160.0436522730733
2021-07-19,LBN,Lebanon,65.74,160.91712628193392
2021-07-26,LBN,Lebanon,65.74,161.7906002907946
2021-08-02,LBN,Lebanon,65.74,164.0457694673072
2021-08-09,LBN,Lebanon,65.74,166.30093864381982
2021-08-16,LBN,Lebanon,65.74,168.5561078203324
2021-08-23,LBN,Lebanon,65.74,170.81127699684504
2021-08-30,LBN,Lebanon,65.74,173.06644617335763
2021-09-06,LBN,Lebanon,65.74,175.52165314212886
2021-09-13,LBN,Lebanon,65.74,177.97686011090013
2021-09-20,LBN,Lebanon,64.81,180.43206707967136
2021-09-27,LBN,Lebanon,25.0,182.88727404844263
2021-10-04,LBN,Lebanon,25.0,183.3584485951622
2021-10-11,LBN,Lebanon,31.48,183.8296231418818
2021-10-18,LBN,Lebanon,31.48,184.30079768860136
2021-10-25,LBN,Lebanon,40.74,184.771972235321
2021-11-01,LBN,Lebanon,40.74,186.45462717432093
2021-11-08,LBN,Lebanon,31.48,187.90160393632087
2021-11-15,LBN,Lebanon,31.48,189.7948466023209
2021-11-22,LBN,Lebanon,31.48,191.8219147573209
2021-11-29,LBN,Lebanon,31.48,193.7816782413209
2021-12-06,LBN,Lebanon,31.48,195.84001848332093
2021-12-13,LBN,Lebanon,31.48,197.86124518032096
2021-12-20,LBN,Lebanon,42.59,199.9565260883209
2021-12-27,LBN,Lebanon,42.59,202.4178860033209
2022-01-03,LBN,Lebanon,42.59,204.9758775023209
2022-01-10,LBN,Lebanon,,209.8388963553209
2022-01-17,LBN,Lebanon,,214.7019152083209
2020-01-01,LBR,Liberia,0.0,-0.1131078060000022
2020-01-06,LBR,Liberia,0.0,-0.2262156120000044
2020-01-13,LBR,Liberia,0.0,-0.3393234180000066
2020-01-20,LBR,Liberia,0.0,-0.4526078130000088
2020-01-27,LBR,Liberia,0.0,-0.5476149630000108
2020-02-03,LBR,Liberia,5.56,-0.660722769000013
2020-02-10,LBR,Liberia,5.56,-0.7740312580000153
2020-02-17,LBR,Liberia,5.56,-0.8740112500000171
2020-02-24,LBR,Liberia,5.56,-1.1571835800000203
2020-03-02,LBR,Liberia,5.56,-1.599183775000024
2020-03-09,LBR,Liberia,5.56,-2.212424319000026
2020-03-16,LBR,Liberia,13.89,-2.944850468000028
2020-03-23,LBR,Liberia,74.07,-3.890128837000033
2020-03-30,LBR,Liberia,79.63,-4.935118692000038
2020-04-06,LBR,Liberia,79.63,-5.9954718530000415
2020-04-13,LBR,Liberia,87.96,-7.283851953000049
2020-04-20,LBR,Liberia,87.96,-8.683574522000052
2020-04-27,LBR,Liberia,87.96,-10.07185106200006
2020-05-04,LBR,Liberia,87.96,-11.224956435000063
2020-05-11,LBR,Liberia,87.96,-12.35243686600007
2020-05-18,LBR,Liberia,87.96,-13.440590562000075
2020-05-25,LBR,Liberia,84.26,-14.496458431000084
2020-06-01,LBR,Liberia,84.26,-15.467136069000084
2020-06-08,LBR,Liberia,79.63,-16.315871810000086
2020-06-15,LBR,Liberia,79.63,-16.84190521300009
2020-06-22,LBR,Liberia,79.63,-17.35763405600009
2020-06-29,LBR,Liberia,75.93,-17.84937239400009
2020-07-06,LBR,Liberia,75.93,-18.34100499000009
2020-07-13,LBR,Liberia,73.15,-17.958477621000092
2020-07-20,LBR,Liberia,67.59,-18.519534782000097
2020-07-27,LBR,Liberia,64.81,-18.8473020120001
2020-08-03,LBR,Liberia,64.81,-19.3007145380001
2020-08-10,LBR,Liberia,64.81,-19.767899144000104
2020-08-17,LBR,Liberia,64.81,-20.235083750000104
2020-08-24,LBR,Liberia,64.81,-20.720110362000103
2020-08-31,LBR,Liberia,60.19,-21.47616999500011
2020-09-07,LBR,Liberia,60.19,-22.13806679000011
2020-09-14,LBR,Liberia,60.19,-22.94596346000011
2020-09-21,LBR,Liberia,60.19,-23.77231063200012
2020-09-28,LBR,Liberia,60.19,-24.61055111900012
2020-10-05,LBR,Liberia,60.19,-25.44879160600012
2020-10-12,LBR,Liberia,57.41,-26.35459976100012
2020-10-19,LBR,Liberia,57.41,-27.26040791600012
2020-10-26,LBR,Liberia,57.41,-28.14806409100012
2020-11-02,LBR,Liberia,57.41,-28.68037636800012
2020-11-09,LBR,Liberia,57.41,-29.208883732000125
2020-11-16,LBR,Liberia,57.41,-29.654024155000126
2020-11-23,LBR,Liberia,57.41,-30.116977954000124
2020-11-30,LBR,Liberia,57.41,-30.56211837700013
2020-12-07,LBR,Liberia,61.11,-31.010595210000133
2020-12-14,LBR,Liberia,50.0,-31.456405785000136
2020-12-21,LBR,Liberia,50.0,-31.69478487000014
2020-12-28,LBR,Liberia,35.19,-31.938727086000146
2021-01-04,LBR,Liberia,35.19,-32.180851969000145
2021-01-11,LBR,Liberia,35.19,-32.49682244200015
2021-01-18,LBR,Liberia,35.19,-32.93774710100015
2021-01-25,LBR,Liberia,35.19,-33.11806422400016
2021-02-01,LBR,Liberia,40.74,-33.27677320800016
2021-02-08,LBR,Liberia,40.74,-33.44087230400016
2021-02-15,LBR,Liberia,40.74,-33.60362074300016
2021-02-22,LBR,Liberia,40.74,-33.66045979100017
2021-03-01,LBR,Liberia,44.44,-33.751606385000166
2021-03-08,LBR,Liberia,40.74,-33.82372082600017
2021-03-15,LBR,Liberia,40.74,-33.89685563600017
2021-03-22,LBR,Liberia,40.74,-33.96219969800018
2021-03-29,LBR,Liberia,40.74,-34.05007300100017
2021-04-05,LBR,Liberia,40.74,-34.126511433000175
2021-04-12,LBR,Liberia,40.74,-34.20092001200018
2021-04-19,LBR,Liberia,43.52,-34.255469612000184
2021-04-26,LBR,Liberia,43.52,-34.333960059000184
2021-05-03,LBR,Liberia,43.52,-34.416744166000186
2021-05-10,LBR,Liberia,43.52,-34.49850790400019
2021-05-17,LBR,Liberia,43.52,-34.57904027200019
2021-05-24,LBR,Liberia,43.52,-34.656906382000194
2021-05-31,LBR,Liberia,43.52,-34.558348139000195
2021-06-07,LBR,Liberia,43.52,-34.4865261090002
2021-06-14,LBR,Liberia,43.52,-34.396264476000205
2021-06-21,LBR,Liberia,51.85,-33.8300449340002
2021-06-28,LBR,Liberia,51.85,-32.139828973000206
2021-07-05,LBR,Liberia,55.56,-31.33410793100022
2021-07-12,LBR,Liberia,55.56,-31.11739332100022
2021-07-19,LBR,Liberia,46.3,-30.841560883000213
2021-07-26,LBR,Liberia,46.3,-30.31215815600022
2021-08-02,LBR,Liberia,46.3,-27.79936077100024
2021-08-09,LBR,Liberia,46.3,-27.298756247000235
2021-08-16,LBR,Liberia,46.3,-25.91502666900024
2021-08-23,LBR,Liberia,37.96,-25.52837789600024
2021-08-30,LBR,Liberia,41.67,-25.04461363600024
2021-09-06,LBR,Liberia,41.67,-24.487737834000235
2021-09-13,LBR,Liberia,47.22,-23.169119582000235
2021-09-20,LBR,Liberia,47.22,-21.72126062400024
2021-09-27,LBR,Liberia,47.22,-21.31934872900024
2021-10-04,LBR,Liberia,47.22,-20.88295325200024
2021-10-11,LBR,Liberia,43.52,-20.45102313100024
2021-10-18,LBR,Liberia,43.52,-19.96032712800024
2021-10-25,LBR,Liberia,47.22,-19.02133884700024
2021-11-01,LBR,Liberia,47.22,-17.43864652600024
2021-11-08,LBR,Liberia,47.22,-16.22384093400024
2021-11-15,LBR,Liberia,47.22,-14.803648657000238
2021-11-22,LBR,Liberia,47.22,-13.85812306200024
2021-11-29,LBR,Liberia,40.74,-12.196141594000242
2021-12-06,LBR,Liberia,40.74,-10.673810427000245
2021-12-13,LBR,Liberia,26.85,-9.002295932000246
2021-12-20,LBR,Liberia,26.85,-7.879681698000247
2021-12-27,LBR,Liberia,26.85,-5.986414854000253
2022-01-03,LBR,Liberia,29.63,-3.996566385000257
2022-01-10,LBR,Liberia,29.63,-2.72614906900026
